district,latitude,longitude,population_density,theft,robbery,molestation,cruelty_by_husband,pocso,rape,dacoity,murder,weighted_crime_score,safety_index,hour_of_day,is_night,is_weekend,speed,route_deviation,severity
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.7723,18,0,0,20,0,high
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.8206,18,0,0,20,1,low
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.7385,18,0,0,20,1,medium
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.6565,18,0,0,20,1,high
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.9654,18,0,0,40,0,low
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.8689,18,0,1,40,0,medium
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.7723,18,0,1,40,0,high
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.8206,18,0,0,40,1,low
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.7385,18,0,1,40,1,medium
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.6565,18,0,1,40,1,high
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.9171,18,0,1,60,0,low
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.8254,18,0,1,60,0,medium
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.7337,18,0,0,60,0,high
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.7796,18,0,0,60,1,low
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.7016,18,0,0,60,1,medium
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.6236,18,0,0,60,1,high
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.8689,18,0,1,80,0,low
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.782,18,0,0,80,0,medium
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.6951,18,0,1,80,0,high
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.7385,18,0,1,80,1,low
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.6647,18,0,1,80,1,medium
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.5908,18,0,1,80,1,high
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.8206,22,1,0,20,0,low
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.7385,22,1,0,20,0,medium
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.6565,22,1,0,20,0,high
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.6975,22,1,0,20,1,low
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.6278,22,1,0,20,1,medium
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.558,22,1,0,20,1,high
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.8206,22,1,1,40,0,low
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.7385,22,1,0,40,0,medium
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.6565,22,1,0,40,0,high
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.6975,22,1,0,40,1,low
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.6278,22,1,0,40,1,medium
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.558,22,1,0,40,1,high
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.7796,22,1,1,60,0,low
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.7016,22,1,0,60,0,medium
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.6236,22,1,1,60,0,high
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.6626,22,1,0,60,1,low
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.5964,22,1,1,60,1,medium
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.5301,22,1,0,60,1,high
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.7385,22,1,0,80,0,low
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.6647,22,1,0,80,0,medium
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.5908,22,1,1,80,0,high
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.6278,22,1,0,80,1,low
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.565,22,1,0,80,1,medium
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.5022,22,1,1,80,1,high
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.8206,2,1,1,20,0,low
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.7385,2,1,0,20,0,medium
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.6565,2,1,1,20,0,high
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.6975,2,1,0,20,1,low
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.6278,2,1,0,20,1,medium
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.558,2,1,0,20,1,high
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.8206,2,1,1,40,0,low
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.7385,2,1,1,40,0,medium
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.6565,2,1,0,40,0,high
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.6975,2,1,0,40,1,low
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.6278,2,1,0,40,1,medium
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.558,2,1,1,40,1,high
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.7796,2,1,1,60,0,low
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.7016,2,1,0,60,0,medium
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.6236,2,1,1,60,0,high
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.6626,2,1,1,60,1,low
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.5964,2,1,0,60,1,medium
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.5301,2,1,0,60,1,high
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.7385,2,1,0,80,0,low
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.6647,2,1,0,80,0,medium
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.5908,2,1,0,80,0,high
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.6278,2,1,0,80,1,low
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.565,2,1,1,80,1,medium
Dharwad,12.949208834771486,77.65702635462213,1500,104.0,9.0,28.0,0,46.0,6.0,2.0,19.0,241.15000000000003,0.5022,2,1,0,80,1,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.9584,6,0,0,20,0,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.8626,6,0,0,20,0,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.7667,6,0,0,20,0,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.8146,6,0,0,20,1,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.7332,6,0,0,20,1,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.6517,6,0,0,20,1,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.9584,6,0,0,40,0,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.8626,6,0,0,40,0,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.7667,6,0,0,40,0,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.8146,6,0,1,40,1,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.7332,6,0,0,40,1,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.6517,6,0,0,40,1,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.9105,6,0,1,60,0,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.8194,6,0,0,60,0,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.7284,6,0,0,60,0,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.7739,6,0,1,60,1,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.6965,6,0,0,60,1,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.6191,6,0,0,60,1,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.8626,6,0,1,80,0,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.7763,6,0,1,80,0,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.69,6,0,1,80,0,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.7332,6,0,0,80,1,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.6599,6,0,0,80,1,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.5865,6,0,0,80,1,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.9584,10,0,0,20,0,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.8626,10,0,0,20,0,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.7667,10,0,0,20,0,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.8146,10,0,1,20,1,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.7332,10,0,0,20,1,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.6517,10,0,0,20,1,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.9584,10,0,0,40,0,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.8626,10,0,0,40,0,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.7667,10,0,0,40,0,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.8146,10,0,0,40,1,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.7332,10,0,0,40,1,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.6517,10,0,0,40,1,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.9105,10,0,1,60,0,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.8194,10,0,1,60,0,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.7284,10,0,0,60,0,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.7739,10,0,0,60,1,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.6965,10,0,1,60,1,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.6191,10,0,1,60,1,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.8626,10,0,0,80,0,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.7763,10,0,1,80,0,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.69,10,0,0,80,0,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.7332,10,0,1,80,1,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.6599,10,0,1,80,1,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.5865,10,0,0,80,1,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.9584,14,0,1,20,0,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.8626,14,0,0,20,0,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.7667,14,0,1,20,0,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.8146,14,0,0,20,1,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.7332,14,0,1,20,1,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.6517,14,0,0,20,1,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.9584,14,0,0,40,0,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.8626,14,0,0,40,0,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.7667,14,0,1,40,0,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.8146,14,0,1,40,1,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.7332,14,0,1,40,1,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.6517,14,0,1,40,1,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.9105,14,0,0,60,0,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.8194,14,0,0,60,0,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.7284,14,0,0,60,0,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.7739,14,0,0,60,1,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.6965,14,0,0,60,1,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.6191,14,0,0,60,1,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.8626,14,0,0,80,0,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.7763,14,0,0,80,0,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.69,14,0,0,80,0,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.7332,14,0,0,80,1,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.6599,14,0,1,80,1,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.5865,14,0,1,80,1,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.9584,18,0,1,20,0,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.8626,18,0,0,20,0,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.7667,18,0,0,20,0,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.8146,18,0,1,20,1,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.7332,18,0,0,20,1,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.6517,18,0,0,20,1,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.9584,18,0,0,40,0,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.8626,18,0,0,40,0,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.7667,18,0,0,40,0,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.8146,18,0,0,40,1,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.7332,18,0,0,40,1,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.6517,18,0,0,40,1,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.9105,18,0,0,60,0,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.8194,18,0,1,60,0,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.7284,18,0,0,60,0,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.7739,18,0,0,60,1,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.6965,18,0,1,60,1,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.6191,18,0,0,60,1,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.8626,18,0,0,80,0,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.7763,18,0,0,80,0,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.69,18,0,0,80,0,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.7332,18,0,0,80,1,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.6599,18,0,1,80,1,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.5865,18,0,0,80,1,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.8146,22,1,0,20,0,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.7332,22,1,0,20,0,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.6517,22,1,0,20,0,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.6924,22,1,0,20,1,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.6232,22,1,0,20,1,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.554,22,1,0,20,1,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.8146,22,1,0,40,0,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.7332,22,1,0,40,0,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.6517,22,1,0,40,0,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.6924,22,1,1,40,1,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.6232,22,1,0,40,1,medium
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.554,22,1,0,40,1,high
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.7739,22,1,0,60,0,low
Gadag,12.957760757248241,77.5818060860424,1500,169.0,8.0,49.0,0,37.0,8.0,0.0,17.0,289.95,0.6965,22,1,1,60,0,medium
